,image,label
920,./part-affordance-dataset/tools/scissors_03/scissors_03_00000105_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000105_label.mat
921,./part-affordance-dataset/tools/scissors_03/scissors_03_00000115_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000115_label.mat
922,./part-affordance-dataset/tools/scissors_03/scissors_03_00000167_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000167_label.mat
923,./part-affordance-dataset/tools/scissors_03/scissors_03_00000177_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000177_label.mat
924,./part-affordance-dataset/tools/scissors_03/scissors_03_00000211_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000211_label.mat
925,./part-affordance-dataset/tools/scissors_03/scissors_03_00000080_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000080_label.mat
926,./part-affordance-dataset/tools/scissors_03/scissors_03_00000090_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000090_label.mat
927,./part-affordance-dataset/tools/scissors_03/scissors_03_00000227_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000227_label.mat
928,./part-affordance-dataset/tools/scissors_03/scissors_03_00000141_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000141_label.mat
929,./part-affordance-dataset/tools/scissors_03/scissors_03_00000039_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000039_label.mat
930,./part-affordance-dataset/tools/scissors_03/scissors_03_00000151_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000151_label.mat
931,./part-affordance-dataset/tools/scissors_03/scissors_03_00000029_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000029_label.mat
932,./part-affordance-dataset/tools/scissors_03/scissors_03_00000133_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000133_label.mat
933,./part-affordance-dataset/tools/scissors_03/scissors_03_00000245_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000245_label.mat
934,./part-affordance-dataset/tools/scissors_03/scissors_03_00000006_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000006_label.mat
935,./part-affordance-dataset/tools/scissors_03/scissors_03_00000016_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000016_label.mat
936,./part-affordance-dataset/tools/scissors_03/scissors_03_00000208_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000208_label.mat
937,./part-affordance-dataset/tools/scissors_03/scissors_03_00000064_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000064_label.mat
938,./part-affordance-dataset/tools/scissors_03/scissors_03_00000074_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000074_label.mat
939,./part-affordance-dataset/tools/scissors_03/scissors_03_00000013_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000013_label.mat
940,./part-affordance-dataset/tools/scissors_03/scissors_03_00000109_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000109_label.mat
941,./part-affordance-dataset/tools/scissors_03/scissors_03_00000071_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000071_label.mat
942,./part-affordance-dataset/tools/scissors_03/scissors_03_00000119_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000119_label.mat
943,./part-affordance-dataset/tools/scissors_03/scissors_03_00000061_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000061_label.mat
944,./part-affordance-dataset/tools/scissors_03/scissors_03_00000085_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000085_label.mat
945,./part-affordance-dataset/tools/scissors_03/scissors_03_00000154_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000154_label.mat
946,./part-affordance-dataset/tools/scissors_03/scissors_03_00000144_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000144_label.mat
947,./part-affordance-dataset/tools/scissors_03/scissors_03_00000232_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000232_label.mat
948,./part-affordance-dataset/tools/scissors_03/scissors_03_00000240_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000240_label.mat
949,./part-affordance-dataset/tools/scissors_03/scissors_03_00000136_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000136_label.mat
950,./part-affordance-dataset/tools/scissors_03/scissors_03_00000126_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000126_label.mat
951,./part-affordance-dataset/tools/scissors_03/scissors_03_00000110_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000110_label.mat
952,./part-affordance-dataset/tools/scissors_03/scissors_03_00000100_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000100_label.mat
953,./part-affordance-dataset/tools/scissors_03/scissors_03_00000078_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000078_label.mat
954,./part-affordance-dataset/tools/scissors_03/scissors_03_00000214_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000214_label.mat
955,./part-affordance-dataset/tools/scissors_03/scissors_03_00000204_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000204_label.mat
956,./part-affordance-dataset/tools/scissors_03/scissors_03_00000162_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000162_label.mat
957,./part-affordance-dataset/tools/scissors_03/scissors_03_00000057_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000057_label.mat
958,./part-affordance-dataset/tools/scissors_03/scissors_03_00000047_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000047_label.mat
959,./part-affordance-dataset/tools/scissors_03/scissors_03_00000196_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000196_label.mat
960,./part-affordance-dataset/tools/scissors_03/scissors_03_00000035_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000035_label.mat
961,./part-affordance-dataset/tools/scissors_03/scissors_03_00000025_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000025_label.mat
962,./part-affordance-dataset/tools/scissors_03/scissors_03_00000079_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000079_label.mat
963,./part-affordance-dataset/tools/scissors_03/scissors_03_00000101_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000101_label.mat
964,./part-affordance-dataset/tools/scissors_03/scissors_03_00000111_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000111_label.mat
965,./part-affordance-dataset/tools/scissors_03/scissors_03_00000205_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000205_label.mat
966,./part-affordance-dataset/tools/scissors_03/scissors_03_00000215_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000215_label.mat
967,./part-affordance-dataset/tools/scissors_03/scissors_03_00000163_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000163_label.mat
968,./part-affordance-dataset/tools/scissors_03/scissors_03_00000187_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000187_label.mat
969,./part-affordance-dataset/tools/scissors_03/scissors_03_00000197_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000197_label.mat
970,./part-affordance-dataset/tools/scissors_03/scissors_03_00000248_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000248_label.mat
971,./part-affordance-dataset/tools/scissors_03/scissors_03_00000046_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000046_label.mat
972,./part-affordance-dataset/tools/scissors_03/scissors_03_00000024_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000024_label.mat
973,./part-affordance-dataset/tools/scissors_03/scissors_03_00000034_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000034_label.mat
974,./part-affordance-dataset/tools/scissors_03/scissors_03_00000002_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000002_label.mat
975,./part-affordance-dataset/tools/scissors_03/scissors_03_00000012_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000012_label.mat
976,./part-affordance-dataset/tools/scissors_03/scissors_03_00000118_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000118_label.mat
977,./part-affordance-dataset/tools/scissors_03/scissors_03_00000070_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000070_label.mat
978,./part-affordance-dataset/tools/scissors_03/scissors_03_00000108_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000108_label.mat
979,./part-affordance-dataset/tools/scissors_03/scissors_03_00000145_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000145_label.mat
980,./part-affordance-dataset/tools/scissors_03/scissors_03_00000223_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000223_label.mat
981,./part-affordance-dataset/tools/scissors_03/scissors_03_00000233_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000233_label.mat
982,./part-affordance-dataset/tools/scissors_03/scissors_03_00000084_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000084_label.mat
983,./part-affordance-dataset/tools/scissors_03/scissors_03_00000094_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000094_label.mat
984,./part-affordance-dataset/tools/scissors_03/scissors_03_00000127_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000127_label.mat
985,./part-affordance-dataset/tools/scissors_03/scissors_03_00000137_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000137_label.mat
986,./part-affordance-dataset/tools/scissors_03/scissors_03_00000009_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000009_label.mat
987,./part-affordance-dataset/tools/scissors_03/scissors_03_00000171_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000171_label.mat
988,./part-affordance-dataset/tools/scissors_03/scissors_03_00000161_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000161_label.mat
989,./part-affordance-dataset/tools/scissors_03/scissors_03_00000217_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000217_label.mat
990,./part-affordance-dataset/tools/scissors_03/scissors_03_00000207_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000207_label.mat
991,./part-affordance-dataset/tools/scissors_03/scissors_03_00000113_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000113_label.mat
992,./part-affordance-dataset/tools/scissors_03/scissors_03_00000228_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000228_label.mat
993,./part-affordance-dataset/tools/scissors_03/scissors_03_00000238_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000238_label.mat
994,./part-affordance-dataset/tools/scissors_03/scissors_03_00000036_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000036_label.mat
995,./part-affordance-dataset/tools/scissors_03/scissors_03_00000026_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000026_label.mat
996,./part-affordance-dataset/tools/scissors_03/scissors_03_00000185_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000185_label.mat
997,./part-affordance-dataset/tools/scissors_03/scissors_03_00000054_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000054_label.mat
998,./part-affordance-dataset/tools/scissors_03/scissors_03_00000044_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000044_label.mat
999,./part-affordance-dataset/tools/scissors_03/scissors_03_00000072_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000072_label.mat
1000,./part-affordance-dataset/tools/scissors_03/scissors_03_00000010_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000010_label.mat
1001,./part-affordance-dataset/tools/scissors_03/scissors_03_00000168_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000168_label.mat
1002,./part-affordance-dataset/tools/scissors_03/scissors_03_00000178_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000178_label.mat
1003,./part-affordance-dataset/tools/scissors_03/scissors_03_00000135_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000135_label.mat
1004,./part-affordance-dataset/tools/scissors_03/scissors_03_00000243_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000243_label.mat
1005,./part-affordance-dataset/tools/scissors_03/scissors_03_00000231_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000231_label.mat
1006,./part-affordance-dataset/tools/scissors_03/scissors_03_00000221_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000221_label.mat
1007,./part-affordance-dataset/tools/scissors_03/scissors_03_00000157_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000157_label.mat
1008,./part-affordance-dataset/tools/scissors_03/scissors_03_00000096_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000096_label.mat
1009,./part-affordance-dataset/tools/scissors_03/scissors_03_00000086_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000086_label.mat
1010,./part-affordance-dataset/tools/scissors_03/scissors_03_00000063_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000063_label.mat
1011,./part-affordance-dataset/tools/scissors_03/scissors_03_00000073_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000073_label.mat
1012,./part-affordance-dataset/tools/scissors_03/scissors_03_00000001_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000001_label.mat
1013,./part-affordance-dataset/tools/scissors_03/scissors_03_00000169_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000169_label.mat
1014,./part-affordance-dataset/tools/scissors_03/scissors_03_00000011_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000011_label.mat
1015,./part-affordance-dataset/tools/scissors_03/scissors_03_00000124_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000124_label.mat
1016,./part-affordance-dataset/tools/scissors_03/scissors_03_00000242_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000242_label.mat
1017,./part-affordance-dataset/tools/scissors_03/scissors_03_00000087_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000087_label.mat
1018,./part-affordance-dataset/tools/scissors_03/scissors_03_00000097_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000097_label.mat
1019,./part-affordance-dataset/tools/scissors_03/scissors_03_00000220_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000220_label.mat
1020,./part-affordance-dataset/tools/scissors_03/scissors_03_00000146_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000146_label.mat
1021,./part-affordance-dataset/tools/scissors_03/scissors_03_00000156_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000156_label.mat
1022,./part-affordance-dataset/tools/scissors_03/scissors_03_00000160_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000160_label.mat
1023,./part-affordance-dataset/tools/scissors_03/scissors_03_00000018_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000018_label.mat
1024,./part-affordance-dataset/tools/scissors_03/scissors_03_00000008_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000008_label.mat
1025,./part-affordance-dataset/tools/scissors_03/scissors_03_00000206_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000206_label.mat
1026,./part-affordance-dataset/tools/scissors_03/scissors_03_00000216_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000216_label.mat
1027,./part-affordance-dataset/tools/scissors_03/scissors_03_00000102_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000102_label.mat
1028,./part-affordance-dataset/tools/scissors_03/scissors_03_00000239_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000239_label.mat
1029,./part-affordance-dataset/tools/scissors_03/scissors_03_00000229_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000229_label.mat
1030,./part-affordance-dataset/tools/scissors_03/scissors_03_00000027_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000027_label.mat
1031,./part-affordance-dataset/tools/scissors_03/scissors_03_00000037_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000037_label.mat
1032,./part-affordance-dataset/tools/scissors_03/scissors_03_00000055_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000055_label.mat
1033,./part-affordance-dataset/tools/scissors_03/scissors_03_00000184_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000184_label.mat
1034,./part-affordance-dataset/tools/scissors_03/scissors_03_00000194_rgb.jpg,./part-affordance-dataset/tools/scissors_03/scissors_03_00000194_label.mat
1035,./part-affordance-dataset/tools/scissors_04/scissors_04_00000134_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000134_label.mat
1036,./part-affordance-dataset/tools/scissors_04/scissors_04_00000252_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000252_label.mat
1037,./part-affordance-dataset/tools/scissors_04/scissors_04_00000242_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000242_label.mat
1038,./part-affordance-dataset/tools/scissors_04/scissors_04_00000097_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000097_label.mat
1039,./part-affordance-dataset/tools/scissors_04/scissors_04_00000087_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000087_label.mat
1040,./part-affordance-dataset/tools/scissors_04/scissors_04_00000220_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000220_label.mat
1041,./part-affordance-dataset/tools/scissors_04/scissors_04_00000156_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000156_label.mat
1042,./part-affordance-dataset/tools/scissors_04/scissors_04_00000146_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000146_label.mat
1043,./part-affordance-dataset/tools/scissors_04/scissors_04_00000073_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000073_label.mat
1044,./part-affordance-dataset/tools/scissors_04/scissors_04_00000011_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000011_label.mat
1045,./part-affordance-dataset/tools/scissors_04/scissors_04_00000169_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000169_label.mat
1046,./part-affordance-dataset/tools/scissors_04/scissors_04_00000001_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000001_label.mat
1047,./part-affordance-dataset/tools/scissors_04/scissors_04_00000179_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000179_label.mat
1048,./part-affordance-dataset/tools/scissors_04/scissors_04_00000229_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000229_label.mat
1049,./part-affordance-dataset/tools/scissors_04/scissors_04_00000239_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000239_label.mat
1050,./part-affordance-dataset/tools/scissors_04/scissors_04_00000037_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000037_label.mat
1051,./part-affordance-dataset/tools/scissors_04/scissors_04_00000027_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000027_label.mat
1052,./part-affordance-dataset/tools/scissors_04/scissors_04_00000045_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000045_label.mat
1053,./part-affordance-dataset/tools/scissors_04/scissors_04_00000194_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000194_label.mat
1054,./part-affordance-dataset/tools/scissors_04/scissors_04_00000184_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000184_label.mat
1055,./part-affordance-dataset/tools/scissors_04/scissors_04_00000008_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000008_label.mat
1056,./part-affordance-dataset/tools/scissors_04/scissors_04_00000018_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000018_label.mat
1057,./part-affordance-dataset/tools/scissors_04/scissors_04_00000160_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000160_label.mat
1058,./part-affordance-dataset/tools/scissors_04/scissors_04_00000216_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000216_label.mat
1059,./part-affordance-dataset/tools/scissors_04/scissors_04_00000206_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000206_label.mat
1060,./part-affordance-dataset/tools/scissors_04/scissors_04_00000264_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000264_label.mat
1061,./part-affordance-dataset/tools/scissors_04/scissors_04_00000112_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000112_label.mat
1062,./part-affordance-dataset/tools/scissors_04/scissors_04_00000102_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000102_label.mat
1063,./part-affordance-dataset/tools/scissors_04/scissors_04_00000238_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000238_label.mat
1064,./part-affordance-dataset/tools/scissors_04/scissors_04_00000026_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000026_label.mat
1065,./part-affordance-dataset/tools/scissors_04/scissors_04_00000036_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000036_label.mat
1066,./part-affordance-dataset/tools/scissors_04/scissors_04_00000281_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000281_label.mat
1067,./part-affordance-dataset/tools/scissors_04/scissors_04_00000185_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000185_label.mat
1068,./part-affordance-dataset/tools/scissors_04/scissors_04_00000044_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000044_label.mat
1069,./part-affordance-dataset/tools/scissors_04/scissors_04_00000054_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000054_label.mat
1070,./part-affordance-dataset/tools/scissors_04/scissors_04_00000161_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000161_label.mat
1071,./part-affordance-dataset/tools/scissors_04/scissors_04_00000019_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000019_label.mat
1072,./part-affordance-dataset/tools/scissors_04/scissors_04_00000009_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000009_label.mat
1073,./part-affordance-dataset/tools/scissors_04/scissors_04_00000207_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000207_label.mat
1074,./part-affordance-dataset/tools/scissors_04/scissors_04_00000217_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000217_label.mat
1075,./part-affordance-dataset/tools/scissors_04/scissors_04_00000265_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000265_label.mat
1076,./part-affordance-dataset/tools/scissors_04/scissors_04_00000103_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000103_label.mat
1077,./part-affordance-dataset/tools/scissors_04/scissors_04_00000113_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000113_label.mat
1078,./part-affordance-dataset/tools/scissors_04/scissors_04_00000125_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000125_label.mat
1079,./part-affordance-dataset/tools/scissors_04/scissors_04_00000135_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000135_label.mat
1080,./part-affordance-dataset/tools/scissors_04/scissors_04_00000253_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000253_label.mat
1081,./part-affordance-dataset/tools/scissors_04/scissors_04_00000221_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000221_label.mat
1082,./part-affordance-dataset/tools/scissors_04/scissors_04_00000231_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000231_label.mat
1083,./part-affordance-dataset/tools/scissors_04/scissors_04_00000147_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000147_label.mat
1084,./part-affordance-dataset/tools/scissors_04/scissors_04_00000086_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000086_label.mat
1085,./part-affordance-dataset/tools/scissors_04/scissors_04_00000096_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000096_label.mat
1086,./part-affordance-dataset/tools/scissors_04/scissors_04_00000062_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000062_label.mat
1087,./part-affordance-dataset/tools/scissors_04/scissors_04_00000072_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000072_label.mat
1088,./part-affordance-dataset/tools/scissors_04/scissors_04_00000168_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000168_label.mat
1089,./part-affordance-dataset/tools/scissors_04/scissors_04_00000010_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000010_label.mat
1090,./part-affordance-dataset/tools/scissors_04/scissors_04_00000197_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000197_label.mat
1091,./part-affordance-dataset/tools/scissors_04/scissors_04_00000187_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000187_label.mat
1092,./part-affordance-dataset/tools/scissors_04/scissors_04_00000258_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000258_label.mat
1093,./part-affordance-dataset/tools/scissors_04/scissors_04_00000056_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000056_label.mat
1094,./part-affordance-dataset/tools/scissors_04/scissors_04_00000046_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000046_label.mat
1095,./part-affordance-dataset/tools/scissors_04/scissors_04_00000034_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000034_label.mat
1096,./part-affordance-dataset/tools/scissors_04/scissors_04_00000283_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000283_label.mat
1097,./part-affordance-dataset/tools/scissors_04/scissors_04_00000111_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000111_label.mat
1098,./part-affordance-dataset/tools/scissors_04/scissors_04_00000069_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000069_label.mat
1099,./part-affordance-dataset/tools/scissors_04/scissors_04_00000101_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000101_label.mat
1100,./part-affordance-dataset/tools/scissors_04/scissors_04_00000277_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000277_label.mat
1101,./part-affordance-dataset/tools/scissors_04/scissors_04_00000267_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000267_label.mat
1102,./part-affordance-dataset/tools/scissors_04/scissors_04_00000215_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000215_label.mat
1103,./part-affordance-dataset/tools/scissors_04/scissors_04_00000205_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000205_label.mat
1104,./part-affordance-dataset/tools/scissors_04/scissors_04_00000163_rgb.jpg,./part-affordance-dataset/tools/scissors_04/scissors_04_00000163_label.mat
